temperature,humidity,wind_speed,rainfall,ndvi,historical_fire,risk
16.031655633456552,46.63736379620565,18.70724849939508,21.3770927679856,0.13278257779991237,1,0
42.27961206236346,18.033821030845225,24.775598774660075,8.043014674254895,0.6640506273643033,0,1
22.763399448000506,70.20977853446044,16.447619034779642,35.01739444332848,0.460789202118675,1,0
34.875668530619464,60.59700122459386,17.09945816361072,37.943406720897485,0.18060227516766103,1,0
24.35133228268233,14.73678533300011,13.211386700083377,5.2898260136399475,0.6660182551824343,1,1
30.602040635334326,59.548456806083806,22.56927266738144,25.306992634732218,0.12493992728953698,0,0
31.40130838029839,48.04767521398522,34.02298112060464,40.73125280129586,0.7961573523937937,1,0
20.545633665765813,15.720774202274477,8.061135120252514,46.80815207754983,0.210922023290643,0,0
44.08753883293676,42.08104490700595,37.37732155013766,25.6758933370885,0.20184950299738003,0,0
38.253984700833435,43.92874009910329,27.563506149929186,47.513961180570355,0.24053783837486764,1,0
43.18496824692568,21.6042178114293,32.93092850720121,26.78444852280149,0.8682130867936533,0,1
41.844820512829465,76.19887029001976,22.247627705200465,19.709524729995398,0.6545354882030768,0,0
32.93699936433255,69.49827600364634,31.18066805696254,42.41015642764477,0.7410972283709094,0,0
42.6562270506935,56.83156361303758,0.6480158935786884,24.64913552290445,0.41810798858620246,1,0
17.654775061557586,42.360689270042506,32.73521699118141,23.595125528226152,0.36905018200396444,0,0
20.879485872574357,38.82358791091559,1.6055543634146607,24.515624470491414,0.28758720542653593,0,0
16.35681866731614,55.56814270056679,35.5965350545145,42.339250093487266,0.48451842264992717,1,0
24.759909922897933,48.180230858483384,39.67850988954573,41.597077084402606,0.5414629868273348,1,0
26.660318690684463,14.359117411731994,11.762698487071113,20.17599962201056,0.6054198749222043,0,0
23.140470953216877,45.87518541392322,8.412742251431746,16.66499299352625,0.3056948031989556,0,0
39.86212527455788,66.44825320629877,30.61453455432163,24.596401201956464,0.8589232647223926,0,0
25.70259980080768,42.146791431787065,10.121053636810128,28.638625486855453,0.2358067985657087,0,0
23.428035290621423,13.636960428798789,34.62249532688814,11.916860531399848,0.8725225398131299,1,2
31.280882494747456,65.03947395688232,4.113703686299068,39.697754235779534,0.11188489800600304,1,0
19.22772674924288,24.095464749518207,5.03820785517433,24.324138286621142,0.4849005534534765,0,0
39.06590942262119,28.103458442162715,39.16606220402463,16.70227742099798,0.3666942704932502,1,1
17.236519310393124,21.529444740260715,26.953555930800185,5.34104964819953,0.4592987311442006,0,0
44.60660809801552,33.115054541004824,33.87548897715811,11.942258020180347,0.5565316631846312,1,2
38.16734307889972,62.97260539820445,12.973175094060721,47.46405858779919,0.4484713264101673,1,0
20.961470446025174,46.35701016527561,27.059349980824177,15.25498434097633,0.43187748024127603,0,0
15.165663513708072,24.34168919054988,23.769673092343886,8.442964468351766,0.6861787323306452,0,0
39.463842853645026,71.44810547064286,24.12600480491788,23.03363958274966,0.6487010200691717,0,0
36.205720315428515,71.57072984660704,27.301298381508865,15.354387168012435,0.7666170256286783,0,0
36.87021504122962,70.94048975322048,23.01436692516394,1.7579625135597077,0.29996718499159647,1,0
38.13811040057837,26.71573479670775,17.162494772106637,16.157260863970862,0.5876228078032509,1,1
17.221339552022712,41.58675409266917,11.036907775221874,27.20543119697343,0.5681558283142831,0,0
25.753971856328178,78.94927592986126,30.74325323652808,27.585618600998345,0.39579024869815105,1,0
18.47607178575389,64.04087334169932,9.050897200127448,17.827946058844436,0.48884603352214473,1,0
40.89310277626781,11.901719485789187,27.694172246176567,22.36513781263003,0.351025714644583,0,1
33.69894380482674,14.564321388234443,9.333312905973067,48.27589591173832,0.21347551809358817,0,0
24.926940745579476,42.475196376863295,25.013206798178157,18.86742386151558,0.2710409685301863,1,0
16.90675050858071,73.64541441030921,29.883130685161156,12.911340662999148,0.1844109171209609,0,0
24.329469651469864,47.709125856689994,8.748555556261568,12.173352203338005,0.6464556601520993,0,0
24.75549966080241,44.846875562400314,2.397732034452331,22.888230635206707,0.6285819144873213,1,0
36.888185350141924,17.38315899696414,5.238949719766963,37.9760074358472,0.8604850972638983,1,1
34.12672414065639,55.974607330700586,24.239878690841017,10.29940920942366,0.683742730917793,0,0
41.616382277289794,67.54722124201578,33.97785624902942,35.464806357038405,0.14163667100490518,1,0
29.16644775485848,36.62940052552936,1.7998728494169747,1.0574911674708143,0.8073961391431633,0,0
18.58782737814905,64.29282956477292,29.36605036166585,20.9466488991973,0.7901401303565806,0,0
36.39734361668985,77.51336577305682,13.652745838002085,38.793253260139345,0.454656256618159,1,0
37.82355145850693,24.263652138938237,19.1411347967809,16.936647788721572,0.5686904404223373,1,1
31.83831592708489,46.63307418363189,37.154381993822625,28.186855072269974,0.8808626659780151,0,0
38.12901539863683,30.099657065920287,13.278860189433818,10.24896164129554,0.525843491078533,0,0
29.81386789093172,65.49980933236876,18.61347735757944,37.099769556308615,0.8242574627008719,0,0
30.681984881459822,50.43153561168103,0.5472965904272442,2.613955163437981,0.16643100624814916,1,0
27.826230550756488,54.420769228521266,3.2639488001935346,42.627132243775016,0.2528414949669463,0,0
15.762573802322855,65.85399117311258,10.343663645391361,9.909819321083408,0.45260395475305426,1,0
18.236742809799132,37.71793308637184,1.1140896328429761,43.71990158541654,0.5678054466698438,0,0
15.942875570602027,74.05630478849302,25.255013041930038,17.626462065025866,0.7529822814902402,1,0
34.09231233791341,47.3120207072298,17.055934272064903,36.13417872372433,0.8906096921145495,0,0
24.4306794322898,21.05683759847436,21.92580810912088,15.961264889309422,0.41108119717929315,1,1
30.257120734941083,58.71293827181617,6.985887435853182,45.29558356173238,0.13793250891206796,0,0
42.22699421778279,65.52829453067781,11.837281177464645,6.331856275918718,0.7409372026362598,0,0
22.47876687446625,32.173317394726865,26.552978994109004,8.925989463629936,0.5835045752662466,0,0
27.31148769106889,70.0025479899127,38.612108945215994,24.651506257940113,0.25883428709456135,0,0
37.66653415629146,73.43002783360365,2.016670944088368,4.096921951907307,0.49586276529713613,1,0
21.863944964748676,29.383314116446623,35.615372834210646,9.799009235088096,0.6938481964269795,1,1
17.30939729486379,78.84650309006554,23.075248052448337,47.188319110600716,0.7163294296549151,1,0
23.69254358741304,19.849806963413087,22.556782670224948,48.82448305739436,0.4996947295990096,1,0
19.83663861762013,24.1410967881743,20.011141408310415,18.812966466521097,0.3441716241030873,1,0
42.890929570277194,22.895738746661827,2.7757634361673356,46.164301050696785,0.8789940656307949,0,0
39.24361138693251,72.57927970055093,3.5950740694464267,27.241233783671586,0.6306900887651943,1,0
34.002112695312704,55.80047866274733,24.036480226363445,13.487123293688352,0.426590015477039,1,0
41.143817705631534,20.647299825559102,13.638342857422332,35.119936054029935,0.32437057936372193,1,1
39.110162306973436,40.82263928578443,36.69072266310722,32.94509032874286,0.6848823864028497,1,1
20.597101766581076,53.07086175488614,16.26362149437889,49.45626595543667,0.29374675647501414,0,0
41.77676995469933,15.84248594925683,5.731258348105643,13.252364370464164,0.23736799117895055,0,0
31.18026725746952,71.76914578851371,28.58875334008144,33.60297513308677,0.5238671111696562,0,0
39.22320465492187,66.25224748090747,11.734136857640394,2.6011877514723447,0.33198991411531353,0,0
41.8827389977048,45.36447415036468,21.018812294235726,5.68230193483597,0.603124115938892,1,1
24.540104249155917,77.69886306814193,27.913311420206803,0.1959187475546631,0.1943509398993868,1,0
18.301557735830304,39.24326854925698,36.01056444808282,49.97303405298366,0.6239528836538573,0,0
21.83805487625825,78.88772233255484,31.687647792067043,40.11368485737389,0.3266372223981618,0,0
27.813233658787688,56.754399916253895,27.054442714908966,39.33615073667704,0.1001943475476102,1,0
39.54044297767479,54.426989127775904,27.18532729580574,25.486303764408984,0.2015488461393411,1,0
40.82191749769031,21.616842670704948,37.83698576128346,15.003354145271997,0.8468923022680753,0,1
15.208563915935722,71.73494308132507,11.832963899861442,7.563214223133796,0.7938837112922863,0,0
30.32241907732697,39.92427815444306,0.0444837678474963,14.233736942323183,0.2868872256289895,0,0
27.52233009446337,21.356338404773552,10.878182375927947,18.798561096456957,0.722697523636393,0,0
21.663234314121908,10.882526398303133,8.71565518506976,37.8155048490147,0.5868572745391795,1,0
18.595961020010485,49.18289785468678,26.473383404559925,26.98308944515762,0.8767237691598956,1,0
25.12845514210884,46.91797354858734,25.348463990621163,3.874181327774134,0.39888452762724735,1,0
43.287291117375574,60.3547535658411,23.738455308188954,0.901450447945612,0.645168490013737,0,0
24.696087960622656,72.31806371124614,0.649737728378148,5.116608976703158,0.15082857793913487,1,0
30.563718652300985,15.558460925012067,29.1511221780259,20.524935684868968,0.4169978774531248,1,1
36.090568766855334,61.20475432382536,12.94121649941966,46.659645852450915,0.8710541289505443,0,0
25.90888807137882,23.118836086830754,26.602239560265243,31.87012406046108,0.5311846995600965,0,0
44.15346248162882,70.07239372100148,22.263137140086133,40.091294993775755,0.3303036026678757,0,0
43.87341884826334,67.33444597031593,13.709237017116287,23.318729725227428,0.1962167705028855,0,0
22.553468874760924,47.85556284898811,5.38305068416431,18.08330415975214,0.6628226721452244,0,0
29.91745517677156,59.716995903631805,3.776755906419238,5.420018635831136,0.6158848347437814,0,0
24.026349294503092,32.00450792286239,33.26073332448894,43.79665110931025,0.39915097088301976,1,0
23.545214831324028,42.98175292529702,36.73590168326232,39.158001451395144,0.8607530814926675,1,0
16.106608420635983,67.51458283973301,25.991521870571983,8.405904879886256,0.11776225039028027,1,0
33.286930019396905,42.148563802124976,4.137364594419335,25.613028193813026,0.3429790813054606,1,0
30.080370696865845,35.04587857278092,16.081088675529628,24.368740396062243,0.8368555890396652,1,1
16.54436253749968,44.59487130752099,29.15756800420629,31.25457763432643,0.3567483506555523,1,0
23.359393927098346,67.97744767060529,31.192835360402725,47.30934469956306,0.3018022670841363,0,0
42.24797657899961,33.46456331596109,4.728744891643544,28.98857208812398,0.5273763279449979,0,0
22.186856720009175,22.163311519502066,0.0012287538152966349,27.01086333893093,0.7590413999364304,0,0
19.346846162736693,59.84098142315465,28.4854818352242,2.516146646733197,0.18251740870268884,1,0
29.68358280832689,67.81847488956572,14.263847039448226,3.1453738009011967,0.8544165677165889,1,0
44.56951362331802,17.044623496647333,10.17925326473041,9.367339566339444,0.7360583049449313,0,1
22.261658145345013,26.79118789291613,0.5158987915810176,1.623538584587414,0.24500020444124157,0,0
35.16406642217636,19.938039283269575,21.611976270459987,37.167644778500616,0.6696063689585301,0,0
37.84858845986153,34.35589881075167,34.04602941703927,36.16651519969815,0.4079669781100458,0,0
22.12912631977199,41.52456852337889,38.30526585090352,6.802811721582147,0.42183574246105493,0,0
36.84649045835579,62.417843587431456,22.629798024531567,41.803945039764045,0.7266320739510931,1,0
26.033493981577596,55.580330941717186,20.578453109595767,7.7393017423055985,0.8702278463845857,1,0
33.96917491780738,53.46499972349018,3.402255419569644,15.05877934986794,0.20132469827775515,1,0
34.00589132282684,34.66624626267581,21.95491206170399,12.44884495806825,0.4365041895030556,0,0
31.073240522242756,68.9013287159332,15.199163158615786,18.61535492865239,0.48475328646744287,1,0
17.70869310163225,42.99010171787152,24.285411235343076,12.733188294498094,0.4010494535639981,0,0
40.05907486767714,78.53734566106081,15.549053915061869,24.4475463219226,0.39055129897298,1,0
24.623401949152075,54.38994968070158,9.611964938014669,20.37039406773427,0.14181493404927725,0,0
20.595555311995625,18.83853190951519,3.79861100913506,49.328474538966326,0.6484308964500987,0,0
16.223254246642917,57.33242934528038,12.59673778355583,2.7963175064112833,0.4489715336960364,1,0
32.72678829564725,32.75728108021893,3.865793371510091,7.109068819367581,0.2558350421151414,1,0
35.32693085526847,58.04290376802682,7.075878032959357,2.6412946954301244,0.7528268018416547,1,0
15.497634867835684,14.874880371368402,39.49344634318184,31.29205974911879,0.7420485985213023,1,1
30.36279174897843,22.24170060231716,17.764142276264746,2.725463870685979,0.48911330247111506,1,1
21.79487325593814,69.90160812340504,21.274870660200662,41.821986868806164,0.3387605289182084,0,0
34.35518371228349,25.902568991646042,34.944741149488614,25.59693153409639,0.6104741806371619,1,1
20.23099287014974,68.5928787670058,39.82275601962751,26.350381229076685,0.3305217086219224,1,0
35.72813214307398,29.54932619180873,23.308577973787262,28.07972538560971,0.28880634425896967,0,0
26.602060389016124,55.00173370410953,32.498952841766865,8.540685315310537,0.6844117232210614,1,0
43.101899662102035,58.59054014568817,13.07764097346701,9.884515155724378,0.13226019177676057,0,0
19.125628324379797,45.88583272015371,12.229758297891644,15.940866143650235,0.17581477682767518,1,0
25.231990531507755,31.37174736877119,16.10814883978241,29.67482079109257,0.10543053921887183,1,0
18.40420563721767,24.88510634597673,26.900290506945964,10.505888797010726,0.22235454918034092,0,0
42.74080854835688,12.323254819369836,27.28766757020395,5.816586356663062,0.15519200696836757,1,2
41.32018060142943,31.276248086850668,12.609577385978032,48.50584432092161,0.8966418942239349,1,0
22.73824883145467,55.72139533718981,5.3283969654651475,1.0990907404811456,0.3310479759632717,1,0
34.79952138102537,75.68133729139379,25.29585025862034,40.13487026680108,0.21941441013539784,1,0
39.51666600603647,70.98431375841363,5.133034487550581,39.4017574787511,0.29279700639673434,0,0
31.65602434798387,63.624534357471184,23.139700329173202,14.8607056922548,0.8489004572321077,0,0
30.889517350680194,65.19131402773091,27.73688512225236,6.78133080036567,0.5161281784195165,1,0
22.25556872701355,56.54894324331967,28.024459855778066,7.2814323352711705,0.3918544770462855,1,0
17.793083034176977,28.22008002962021,30.138884426383868,34.87158086185963,0.7987131663273755,0,0
41.91647273859981,73.50365214940808,34.91437686262658,32.140329554308686,0.415992216439226,0,0
42.01254171489991,56.95126183340838,19.998359678591537,39.137283712569335,0.3680068559661567,1,0
33.99304371819804,49.230844168630796,29.20996758118285,46.874058619955235,0.26582601803978845,0,0
25.17089373146102,17.769262844943675,24.766909414633467,34.5963681633296,0.4022374591275292,0,0
25.476287238379825,41.29388806644978,7.4655975919073025,7.792576827572173,0.35334748481354084,0,0
36.77867036610718,42.22507898413484,1.0275857947763267,12.172130838270533,0.6418431674385128,0,0
41.913307798577314,70.5194526665869,11.381655427077352,42.10968654365573,0.3316661637365817,1,0
41.61259272795352,48.26537541314519,17.721348253504775,10.46530379171043,0.5617597971380491,0,0
38.396266375728715,36.62803842792867,24.68423777714625,3.626115847724071,0.15271373202557817,1,1
34.26094938462863,78.37602299574615,33.998373220128215,35.164002702112526,0.2530313253572115,1,0
17.524198949851467,17.750441532842096,7.849828668246626,20.1263177745071,0.42592421728907903,0,0
19.84886142283841,39.578389981836125,5.021991595939084,46.00200262729518,0.8495594031269563,1,0
41.956625655812374,12.94172726199837,38.5391978989731,32.51275355468308,0.4018015885725563,1,1
33.1928717897877,61.79328845368512,4.3217823750562845,4.520948889583037,0.6312592969598673,0,0
15.27591154849889,74.26535865394054,19.13964280428757,47.392828362683034,0.30406977793711853,0,0
18.044146285980965,29.60261306853426,23.422549151732074,12.927863182012295,0.20162686077858538,0,0
34.905053073241675,70.08391737593846,21.65497683629753,16.86062452031429,0.1468292800640401,1,0
15.15184751538656,30.455276132332845,3.441286281317728,20.1130206841771,0.3443307988342011,1,0
19.82424154252496,73.75391131507406,2.2810765601447747,2.5612148202156626,0.22612882143752638,1,0
31.462013680997583,62.77733325177488,4.219337098441427,24.825771111530244,0.23920835841289936,1,0
35.7568559307808,66.34347437890071,23.4235073549045,6.165924553764612,0.7086074467095601,0,0
34.55883778507801,11.260458892031815,21.773795505372846,20.048516334417588,0.11267045675589937,1,1
21.728079283816793,77.39672499518181,9.34963168146977,17.535489399604216,0.5462481005883476,0,0
36.36537664042608,60.86696944492263,25.510965673823662,38.64200417132517,0.4035691044747719,0,0
22.117472624904003,31.332576677029333,32.802700082225975,40.15852558163655,0.5052399999268378,0,0
24.76199094477803,68.05762654011929,1.6631583938637506,7.6706441194544,0.5502641897716823,0,0
37.394742153540726,29.706483889045096,19.925197741921696,18.32755936896131,0.3506941555658226,1,1
34.48898697141644,71.09276876962895,27.572416484107613,18.667658051591584,0.33608708814742827,0,0
40.47670231482534,17.88062732883559,10.092477082787482,7.570522196804252,0.6867214794679246,1,2
34.7283867690103,59.2580184222557,12.310836211725963,39.92267525255953,0.7970215904969258,0,0
32.04925810006415,47.848893365143724,24.545516119575353,35.36141641677116,0.2540653059668223,0,0
17.810243034842774,16.757412913680856,35.917411737749475,9.519089314851737,0.17809500842811918,0,0
26.031474091783004,26.93256797811873,32.39697681211597,18.33609542968995,0.8182366451136208,1,1
22.956071030451763,10.868282539412036,23.32520876398334,5.290251242825711,0.37991637091791897,0,0
22.319689301372506,42.81375758251541,29.20886871028997,31.410329854652197,0.5410539125302514,0,0
44.190316642573364,31.088568253200027,14.592898808311947,6.068596227430984,0.3876345156160028,0,0
26.792931740002814,51.885023900843116,25.63862112395031,49.29670843124589,0.20064186907684106,0,0
41.7613966553134,30.806646539603204,18.647263645102278,39.03410373439311,0.5714653159581825,1,1
33.93415877991789,30.99433780548893,7.5974454583024364,19.511927479199752,0.5201126814157038,1,1
38.84433910624945,62.02352391121224,28.069530955090286,28.92819661396772,0.2623948473529578,0,0
30.079112793155765,13.369998518484742,22.25858549395288,45.56709081082044,0.4614952357218223,0,0
32.30711653879077,73.2026496634391,14.344863278143656,27.704964019791305,0.7375580032125167,1,0
29.77553081456592,69.6584712073827,36.45356760314523,8.72492431989776,0.5723408824863131,1,0
20.857289633941335,56.746327825848454,0.8373647130693307,18.935167779057966,0.1775338616535959,1,0
36.67356345784516,51.5255099075169,12.630926049979841,42.15724325148727,0.5384171977833081,0,0
23.423170873225672,72.46117486977565,2.2752559111058623,32.210650799480895,0.6621906394316694,1,0
15.729478992943616,22.973112567010013,30.661092648865086,32.536219216690014,0.7341627246246011,0,0
34.364168877215036,15.527841353358003,28.084298164551704,43.34107428442446,0.6032940629074134,1,1
20.31332038221147,26.765711893667667,13.25408874945268,44.69865287312523,0.222126531632627,1,0
43.21375753058743,65.62047950901332,27.02651608828292,45.98962858897181,0.6681386132721285,0,0
43.617857310077625,12.426918670853834,15.837489047837995,4.742459662657805,0.6418734768652131,1,2
42.44593170661346,50.79647845584427,30.250151656897373,27.206300098155044,0.11954150635250659,0,0
26.10476100766333,79.6806261333917,18.167346509468242,37.02547606091593,0.4293981340721945,1,0
15.463698495866023,69.89872656862775,16.49118911326662,37.84634225635069,0.3663601975698987,0,0
42.84955687763176,46.50119823305126,37.389196619532036,30.335810098500193,0.6355296514029147,1,1
27.84552444951943,14.454863650064965,10.03516399562801,8.339366759183708,0.2729086498487366,1,1
43.999644571310085,68.1961460069997,4.817893599862617,39.871027697083214,0.5726975383794068,0,0
43.90859931267758,51.928495572404735,23.381724530378328,36.00556667574729,0.830564769451338,0,0
40.5902836640208,18.04530979416968,38.77287249136715,4.306788577451814,0.7382418977668862,0,1
23.83346676208757,16.570009937634936,15.113568549087466,23.190491233718813,0.8371661889732244,0,0
26.552931858057757,73.67387736056148,2.481470545151261,8.69886997609018,0.882804773546152,1,0
40.534100145505704,56.844018405665494,13.572210692382697,16.873852285648596,0.10853610160493021,1,0
24.50766015468833,68.05007595217289,20.237266172782338,0.9040546102842717,0.598193021101982,1,0
20.084782400582775,71.52852301975872,6.476920265288548,20.016493420537913,0.43027151820712517,1,0
31.704037873750504,50.02406464338256,26.32408872225968,27.493846057810522,0.7878835922680975,1,0
43.08464322482343,46.221244622852886,39.90997556040802,30.97912964135434,0.30145176160730536,1,1
35.88089390024919,40.12991872246931,18.069579039257754,33.17451725643551,0.8848235912920609,0,0
32.10183510268095,32.18626114537835,14.189142269208507,41.814565655123,0.5909663756349979,1,0
17.915294813123054,40.42171726010982,16.028166673378664,10.773145363786501,0.7348299217830648,1,0
33.45021680097509,64.17157590111094,4.6058471358080455,6.024091121923397,0.16847964225821466,0,0
44.7016155031279,52.13464017105921,35.33094405704895,42.57685859489628,0.24676630780709205,1,0
19.202520457095723,72.47663029683923,16.593026220854078,7.830640744632494,0.7067229384273626,1,0
30.5498895709121,41.03660100654314,15.490976456993653,48.738004066809765,0.1175892176314589,1,0
41.32119215783867,52.49627051031278,26.38761091721897,42.12691146993185,0.7535023887150263,0,0
37.22305853262613,54.19152871643921,17.68133683724494,25.043830294479957,0.11115921495352916,0,0
35.910472229858044,51.41880136144279,25.929338752313843,49.07107124610126,0.6256950712490187,1,0
36.07452251961328,59.18436411598614,2.4578516052315003,4.868836455400211,0.39207513618544476,0,0
25.784734536592655,26.62034278623644,32.5489337488891,15.153288058755082,0.5891958821753593,1,1
23.8077553279348,45.86546442820534,37.6201581151761,31.911220752030573,0.6568251255912909,1,0
39.28083466435541,17.295736196584336,25.950615446375437,17.500343423658936,0.3739801753490434,1,1
39.30340184037542,36.91579293513688,38.18263715435243,46.41862759903959,0.18636995848866844,0,0
41.01216955740311,44.13669480348851,6.057292574798532,3.281304408890878,0.15571669419861253,1,0
42.397216576694134,55.65569816818307,19.09664757921415,27.470591603048227,0.5711488180500383,1,0
30.340271965828133,76.53717368103425,24.07226935781789,29.543313369755726,0.5165242829872893,1,0
30.045488840615988,52.04557465838491,23.269465896847468,32.63640618886121,0.693760807296906,1,0
38.948855369003255,62.051574132359185,16.05847116356173,12.783311166590721,0.5077884080031497,1,0
34.498917923332954,45.43862416466419,13.523376374650455,18.22832137599322,0.43795663202470336,0,0
36.059006317731104,54.38728219634319,5.072960902016752,42.184026483248886,0.41846974258898473,1,0
38.873780083083034,14.96525512936414,15.669698022491128,9.747138448507991,0.12115752207813398,0,0
41.70016025452699,27.80741065892929,6.506432604219405,41.343392358668105,0.36844576135732576,1,0
25.139854705546075,35.32971652435971,29.374627059688734,28.13277114513712,0.8808161260195954,0,0
26.26748857919832,43.07453485045595,8.3532374197836,38.109375559704105,0.7988444609816711,1,0
17.81945819522607,13.195412185166862,2.342612211381354,35.680368313173574,0.3635024536273742,1,0
32.34840422988522,19.801686828732237,22.09464551268937,10.37557476924395,0.5702363240530978,0,0
16.078268213902263,29.377001545391405,23.809189308776062,28.440636821693644,0.7778373964283952,0,0
28.967940543973803,78.00728836307354,34.87652245122022,43.386157640254616,0.453019469400055,1,0
31.2793390412273,33.19429049721356,23.079264496707275,21.605811840096468,0.11436629100012077,0,0
23.596237563848533,43.742874067845776,13.819234148937829,48.329538511165836,0.15960836945491208,0,0
32.724997817070324,23.726839891687504,32.12047526105282,22.610755005085903,0.5083141770789653,1,1
15.915007498171484,52.75460497530378,21.611155727496843,7.139281833394234,0.8755515005407027,1,0
16.12044566247643,29.6478250861182,3.1712113852476698,19.47173400388366,0.6545676337750942,1,0
39.67801681978975,24.489480490689875,22.634022412529866,47.58512031952686,0.15673295315085564,1,0
25.805719242337886,46.160083991218535,36.320741816866494,15.98604246699271,0.25148870063349027,1,0
18.811815379556542,10.385405941229457,15.852505019928822,43.40490799335314,0.71705851457348,0,0
30.667297801644132,10.536482285445773,11.853032075992003,44.06253408409449,0.7731518079649958,1,1
38.09980659295832,25.334816637130047,5.738778280720802,17.509326216598055,0.5941556689508727,0,0
21.474630824905297,12.57049537505748,6.057820877414293,4.1628829025316065,0.6155385357038533,1,1
33.68671427457001,17.561802789148395,17.310859373672756,36.22789545794091,0.12266996030670772,1,0
17.56042394981304,33.72024545371261,23.827192966461183,15.5756149506993,0.7628242076652069,0,0
16.55045163505823,66.1809975705869,3.22461620678407,39.14618071287862,0.7306201665366637,1,0
30.94063894704444,50.04340503585106,37.58274356100663,22.132742413021656,0.30722811528267774,0,0
31.219053648303195,45.88674081694915,30.20534469780784,24.26333711713108,0.6669413759724055,0,0
34.1228970449462,30.544217624568514,23.464956731346508,38.89547033742684,0.2718836851399985,0,0
36.78274001167985,75.22276036029714,33.13754683755963,19.118166553081394,0.13226412884121042,1,0
44.275562383876036,37.79105288660342,3.2074702724845316,22.156367266145725,0.2609092340723018,1,0
30.48901044903586,16.096493675704004,19.073555109324975,18.809523438481108,0.24290310140343963,1,1
24.688694188237378,53.19465612824609,25.203725074466536,18.367025763864,0.37019839738787785,1,0
38.85558584306111,17.968687543362098,33.14611624473157,26.297328845072972,0.43475959774036654,1,1
